dataset,image_name,attention_blue,attention_green,attention_lowlight
UIEB_raw_890,305_img_.png,0.36993104219436646,0.31782495975494385,0.3122439980506897
UIEB_raw_890,306_img_.png,0.32683733105659485,0.3716595470905304,0.30150306224823
UIEB_raw_890,307_img_.png,0.19125007092952728,0.49770569801330566,0.31104421615600586
UIEB_raw_890,30_img_.png,0.5633479356765747,0.2740272879600525,0.16262474656105042
UIEB_raw_890,31.png,0.2617622911930084,0.4327276945114136,0.3055099844932556
UIEB_raw_890,311_img_.png,0.2161373496055603,0.5098919868469238,0.27397066354751587
UIEB_raw_890,312_img_.png,0.30279770493507385,0.36633172631263733,0.3308705687522888
UIEB_raw_890,313_img_.png,0.3840811550617218,0.3281406760215759,0.28777819871902466
UIEB_raw_890,314_img_.png,0.33654889464378357,0.3512618839740753,0.3121892213821411
UIEB_raw_890,315_img_.png,0.3528737723827362,0.37205395102500916,0.27507227659225464
UIEB_raw_890,316_img_.png,0.4489501714706421,0.3032076060771942,0.24784225225448608
UIEB_raw_890,317_img_.png,0.41180166602134705,0.3237839341163635,0.26441439986228943
UIEB_raw_890,318_img_.png,0.16676455736160278,0.33792644739151,0.4953089952468872
UIEB_raw_890,3196.png,0.21639789640903473,0.4046476483345032,0.3789544701576233
UIEB_raw_890,319_img_.png,0.35098767280578613,0.34152141213417053,0.3074909448623657
UIEB_raw_890,3202.png,0.21787211298942566,0.3492617607116699,0.4328661262989044
UIEB_raw_890,320_img_.png,0.31561654806137085,0.35665273666381836,0.3277307152748108
UIEB_raw_890,322_img_.png,0.40755289793014526,0.3950105607509613,0.19743657112121582
UIEB_raw_890,323_img_.png,0.388516366481781,0.30602121353149414,0.30546241998672485
UIEB_raw_890,324_img_.png,0.34135404229164124,0.31973153352737427,0.3389144241809845
UIEB_raw_890,325_img_.png,0.44764426350593567,0.3655809164047241,0.1867748200893402
UIEB_raw_890,326_img_.png,0.4435637295246124,0.34258851408958435,0.21384775638580322
UIEB_raw_890,327_img_.png,0.3352891802787781,0.3612658381462097,0.3034449517726898
UIEB_raw_890,328_img_.png,0.30979248881340027,0.440886914730072,0.2493206262588501
UIEB_raw_890,32_img_.png,0.39002126455307007,0.335693895816803,0.27428483963012695
UIEB_raw_890,330_img_.png,0.31554824113845825,0.3520532250404358,0.33239853382110596
UIEB_raw_890,332_img_.png,0.2082822322845459,0.3576483726501465,0.43406942486763
UIEB_raw_890,3330.png,0.34964126348495483,0.3151743412017822,0.33518439531326294
UIEB_raw_890,334_img_.png,0.43596285581588745,0.3627481162548065,0.20128901302814484
UIEB_raw_890,336_img_.png,0.3020368814468384,0.4293668270111084,0.2685963213443756
UIEB_raw_890,337_img_.png,0.3063603639602661,0.3962312638759613,0.2974083423614502
UIEB_raw_890,338_img_.png,0.14706964790821075,0.434230774641037,0.41869956254959106
UIEB_raw_890,340_img_.png,0.3412686884403229,0.34941452741622925,0.30931681394577026
UIEB_raw_890,341_img_.png,0.3111748993396759,0.3941279947757721,0.294697105884552
UIEB_raw_890,342_img_.png,0.4674959182739258,0.30105480551719666,0.23144929111003876
UIEB_raw_890,343_img_.png,0.43168625235557556,0.3290073871612549,0.23930636048316956
UIEB_raw_890,345_img_.png,0.5486128330230713,0.24777650833129883,0.2036106437444687
UIEB_raw_890,346_img_.png,0.17025059461593628,0.43280935287475586,0.39694005250930786
UIEB_raw_890,347_img_.png,0.3052661120891571,0.4234124422073364,0.27132144570350647
UIEB_raw_890,348_img_.png,0.4389517605304718,0.3251344561576843,0.23591378331184387
UIEB_raw_890,35.png,0.25253260135650635,0.4563109576702118,0.2911564111709595
UIEB_raw_890,350_img_.png,0.3162163496017456,0.34595659375190735,0.3378271162509918
UIEB_raw_890,351_img_.png,0.2678902745246887,0.3662853538990021,0.3658243715763092
UIEB_raw_890,353_img_.png,0.27546268701553345,0.37823572754859924,0.3463015854358673
UIEB_raw_890,355_img_.png,0.3464207053184509,0.3067053258419037,0.346873939037323
UIEB_raw_890,356_img_.png,0.5066787004470825,0.29145729541778564,0.20186397433280945
UIEB_raw_890,359_img_.png,0.41330766677856445,0.30771520733833313,0.27897709608078003
UIEB_raw_890,360_img_.png,0.4680393934249878,0.3323439955711365,0.19961659610271454
UIEB_raw_890,361_img_.png,0.2600806951522827,0.39727461338043213,0.34264475107192993
UIEB_raw_890,362_img_.png,0.35223934054374695,0.23458389937877655,0.4131767749786377
UIEB_raw_890,363_img_.png,0.30197015404701233,0.3234225809574127,0.37460723519325256
UIEB_raw_890,364_img_.png,0.5027920603752136,0.24478992819786072,0.25241798162460327
UIEB_raw_890,3650.png,0.13677620887756348,0.4911845922470093,0.37203916907310486
UIEB_raw_890,365_img_.png,0.31313249468803406,0.29681387543678284,0.3900536000728607
UIEB_raw_890,366_img_.png,0.25223690271377563,0.41413241624832153,0.33363068103790283
UIEB_raw_890,367_img_.png,0.38530880212783813,0.4112277626991272,0.20346340537071228
UIEB_raw_890,369_img_.png,0.21316257119178772,0.33731767535209656,0.4495197534561157
UIEB_raw_890,370_img_.png,0.29806405305862427,0.3961062431335449,0.3058297038078308
UIEB_raw_890,371_img_.png,0.3367905020713806,0.3226547837257385,0.34055471420288086
UIEB_raw_890,3728.png,0.15473097562789917,0.48453646898269653,0.3607325553894043
UIEB_raw_890,372_img_.png,0.20653825998306274,0.39585956931114197,0.3976021707057953
UIEB_raw_890,373_img_.png,0.42566967010498047,0.26743701100349426,0.30689334869384766
UIEB_raw_890,374_img_.png,0.3378346562385559,0.23869124054908752,0.4234740734100342
UIEB_raw_890,375_img_.png,0.20494183897972107,0.4310339093208313,0.36402422189712524
UIEB_raw_890,376_img_.png,0.16626961529254913,0.43756839632987976,0.3961620032787323
UIEB_raw_890,377_img_.png,0.3109908103942871,0.40081703662872314,0.28819218277931213
UIEB_raw_890,378_img_.png,0.18729378283023834,0.4889242649078369,0.32378193736076355
UIEB_raw_890,379_img_.png,0.19986455142498016,0.4477155804634094,0.3524198532104492
UIEB_raw_890,37_img_.png,0.20570871233940125,0.4664320945739746,0.32785919308662415
UIEB_raw_890,380_img_.png,0.45321470499038696,0.4004630446434021,0.14632225036621094
